osa:4323962	Os01g0524400
osa:4342981	Os07g0301200; K14811 ATP-dependent RNA helicase DBP3 [EC:3.6.4.13]
osa:4342983	Os07g0302100
osa:4342984	Os07g0404300
osa:4342987	Os07g0405100
osa:4342988	Os07g0406300; K00036 glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49]
osa:4342989	Os07g0406600
osa:4342990	Os07g0406800; K02685 DNA primase large subunit [EC:2.7.7.-]
osa:4342991	Os07g0407700
osa:4342992	Os07g0407900
osa:4342993	Os07g0408100
osa:4342994	Os07g0408400
osa:4342995	Os07g0408500
osa:4342996	Os07g0408700; K00797 spermidine synthase [EC:2.5.1.16]
osa:4342997	Os07g0409100
osa:4342999	Os07g0409400
osa:4343000	Os07g0409500; K03094 S-phase kinase-associated protein 1
osa:4343001	Os07g0409700
osa:4343002	Os07g0409900; K00908 Ca2+/calmodulin-dependent protein kinase [EC:2.7.11.17]
osa:4343003	Os07g0410100; K00627 pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
osa:4343006	Os07g0410700
osa:4343009	Os07g0411300
osa:4343010	Os07g0412100; K13679 granule-bound starch synthase [EC:2.4.1.242]
osa:4343011	Os07g0412400; K14535 transcription initiation factor TFIID subunit 9 / adenylate kinase [EC:2.7.4.3]
osa:4343012	Os07g0413300
osa:4343013	Os07g0413700; K10798 poly [ADP-ribose] polymerase [EC:2.4.2.30]
osa:4343014	Os07g0413800
osa:4343015	Os07g0414000
osa:4343016	Os07g0414200
osa:4343017	Os07g0414700
osa:4343018	Os07g0414800; K10364 capping protein (actin filament) muscle Z-line, alpha
osa:4343019	Os07g0414900
osa:4343020	Os07g0415200; K02892 large subunit ribosomal protein L23
osa:4343022	Os07g0415600
osa:4343023	Os07g0415700
osa:4343024	Os07g0416100
osa:4343026	Os07g0416900; K10256 omega-6 fatty acid desaturase (delta-12 desaturase) [EC:1.14.19.-]
osa:4343027	Os07g0417200; K10256 omega-6 fatty acid desaturase (delta-12 desaturase) [EC:1.14.19.-]
osa:4343029	Os07g0418000
osa:4343030	Os07g0418200
osa:4343032	Os07g0418500
osa:4343033	Os07g0418600
osa:4343034	Os07g0418700
osa:4343035	Os07g0419100
osa:4343036	Os07g0419200
osa:4343037	Os07g0419300
osa:4343038	Os07g0419500; K05841 sterol 3beta-glucosyltransferase [EC:2.4.1.173]
osa:4343039	Os07g0419800
osa:4343040	Os07g0420000
osa:4343041	Os07g0420700
osa:4343043	Os07g0421000
osa:4343045	Os07g0421300
osa:4343046	Os07g0422000
osa:4343047	Os07g0422100
osa:4343048	Os07g0423000; K15032 mTERF domain-containing protein, mitochondrial
osa:4343049	Os07g0424400; K10999 cellulose synthase A [EC:2.4.1.12]
osa:4343051	Os07g0425000
osa:4343053	Os07g0429700
osa:4343061	Os07g0432100
osa:4343062	Os07g0432300
osa:4343063	Os07g0432800
osa:4343065	Os07g0434200
osa:4343066	Os07g0434500; K10875 DNA repair and recombination protein RAD54 and RAD54-like protein [EC:3.6.4.-]
osa:4343067	Os07g0434700; K01265 methionyl aminopeptidase [EC:3.4.11.18]
osa:4343069	Os07g0435100; K03031 26S proteasome regulatory subunit N12
osa:4343070	Os07g0435300; K02693 photosystem I subunit IV
osa:4343071	Os07g0435400; K14824 ribosome biogenesis protein ERB1
osa:4343074	Os07g0435900; K11420 euchromatic histone-lysine N-methyltransferase [EC:2.1.1.43]
osa:4343077	Os07g0436600
osa:4343078	Os07g0436700
osa:4343079	Os07g0437000; K11816 indole-3-pyruvate monooxygenase [EC:1.14.13.168]
osa:4343080	Os07g0437500; K01592 tyrosine decarboxylase [EC:4.1.1.25]
osa:4343082	Os07g0438300
osa:4343083	Os07g0438500
osa:4343084	Os07g0438600
osa:4343085	Os07g0438700
osa:4343086	Os07g0438800
osa:4343089	Os07g0439100
osa:4343091	Os07g0440100
osa:4343094	Os07g0440900
osa:4343096	Os07g0442000
osa:4343098	Os07g0442900
osa:4343100	Os07g0443500
osa:4343108	Os07g0445600
osa:4343109	Os07g0446000
osa:4343110	Os07g0446100
osa:4343111	Os07g0446400
osa:4343112	Os07g0446600
osa:4343113	Os07g0446800; K00844 hexokinase [EC:2.7.1.1]
osa:4343114	Os07g0446900
osa:4343115	Os07g0447000
osa:4343118	Os07g0447800
osa:4343119	Os07g0448100; K09872 aquaporin PIP
osa:4343120	Os07g0448200
osa:4343121	Os07g0448400
osa:4343122	Os07g0448800; K09872 aquaporin PIP
osa:4343123	Os07g0449100
osa:4343124	Os07g0450000; K02929 large subunit ribosomal protein L44e
osa:4343126	Os07g0451300
osa:4343132	Os07g0452400; K09122 hypothetical protein
osa:4343133	Os07g0452500
osa:4343134	Os07g0452700
osa:4343138	Os07g0454100
osa:4343139	Os07g0454200
osa:4343141	Os07g0454700
osa:4343142	Os07g0455100
osa:4343144	Os07g0456400
osa:4343145	Os07g0456500
osa:4343146	Os07g0456700
osa:4343147	Os07g0456900
osa:4343149	Os07g0457300
osa:4343150	Os07g0457400
osa:4343151	Os07g0457500
osa:4343154	Os07g0457800
osa:4343156	Os07g0458700
osa:4343157	Os07g0458800; K08880 serine/threonine kinase 19 [EC:2.7.11.1]
osa:4343159	Os07g0459000
osa:4343161	Os07g0459400
osa:4343162	Os07g0461600
osa:4343163	Os07g0461800
osa:4343164	Os07g0461900; K00818 acetylornithine aminotransferase [EC:2.6.1.11]
osa:4343165	Os07g0462000
osa:4343166	Os07g0462200
osa:4343167	Os07g0462700
osa:4343168	Os07g0463100; K03014 DNA-directed RNA polymerases I, II, and III subunit RPABC2
osa:4343169	Os07g0463400
osa:4343171	Os07g0464200
osa:4343172	Os07g0464600
osa:4343174	Os07g0466200
osa:4343175	Os07g0466300; K12161 ubiquitin related modifier 1
osa:4343176	Os07g0466500
osa:4343177	Os07g0467200
osa:4343178	Os07g0467500
osa:4343179	Os07g0467600
osa:4343180	Os07g0467800
osa:4343183	Os07g0468100; K00799 glutathione S-transferase [EC:2.5.1.18]
osa:4343184	Os07g0468200
osa:4343185	Os07g0468500
osa:4343187	Os07g0468800; K02728 20S proteasome subunit alpha 3 [EC:3.4.25.1]
osa:4343189	Os07g0469100
osa:4343194	Os07g0470400
osa:4343195	Os07g0470700
osa:4343196	Os07g0470800
osa:4343197	Os07g0470900
osa:4343198	Os07g0471000
osa:4343199	Os07g0471100
osa:4343200	Os07g0471200
osa:4343201	Os07g0471300; K11596 argonaute
osa:4343202	Os07g0471900
osa:4343203	Os07g0472200
osa:4343204	Os07g0472300
osa:4343205	Os07g0472400
osa:4343206	Os07g0472500
osa:4343207	Os07g0472900
osa:4343208	Os07g0474300
osa:4343209	Os07g0474400
osa:4343210	Os07g0474600; K00574 cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
osa:4343211	Os07g0474700
osa:4343212	Os07g0475000
osa:4343213	Os07g0475400
osa:4343214	Os07g0475700
osa:4343215	Os07g0475800; K14823 rRNA-processing protein EBP2
osa:4343216	Os07g0475900
osa:4343217	Os07g0476200; K15176 RNA polymerase-associated protein CTR9
osa:4343218	Os07g0476500
osa:4343219	Os07g0476900
osa:4343220	Os07g0477000; K03022 DNA-directed RNA polymerase III subunit RPC8
osa:4343221	Os07g0477500
osa:4343224	Os07g0479100
osa:4343225	Os07g0479200; K09660 mannose-P-dolichol utilization defect 1
osa:4343226	Os07g0479300; K16298 serine carboxypeptidase-like clade IV [EC:3.4.16.-]
osa:4343227	Os07g0479400; K12193 charged multivesicular body protein 3
osa:4343228	Os07g0479500
osa:4343229	Os07g0479600
osa:4343230	Os07g0480800; K08235 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
osa:4343231	Os07g0480900; K01373 cathepsin F [EC:3.4.22.41]
osa:4343232	Os07g0481000
osa:4343233	Os07g0481100
osa:4343234	Os07g0481200
osa:4343235	Os07g0481300
osa:4343236	Os07g0481400
osa:4343238	Os07g0483400
osa:4343239	Os07g0483500
osa:4343240	Os07g0484200; K05765 cofilin
osa:4343241	Os07g0484300; K10636 autocrine motility factor receptor [EC:6.3.2.19]
osa:4343243	Os07g0484500
osa:4343244	Os07g0484600
osa:4343245	Os07g0484700
osa:4343246	Os07g0484800; K00759 adenine phosphoribosyltransferase [EC:2.4.2.7]
osa:4343248	Os07g0485000
osa:4343249	Os07g0485100; K01431 beta-ureidopropionase [EC:3.5.1.6]
osa:4343250	Os07g0485400; K01893 asparaginyl-tRNA synthetase [EC:6.1.1.22]
osa:4343251	Os07g0485500
osa:4343252	Os07g0485600
osa:4343254	Os07g0486100; K06316 oligosaccharidyl-lipid flippase family
osa:4343256	Os07g0486500
osa:4343257	Os07g0486700
osa:4343258	Os07g0487100
osa:4343260	Os07g0489300
osa:4343261	Os07g0489500; K02927 large subunit ribosomal protein L40e
osa:4343262	Os07g0489800
osa:4343264	Os07g0490100
osa:4343265	Os07g0490200
osa:4343267	Os07g0490400
osa:4343268	Os07g0490500
osa:4343269	Os07g0490600
osa:4343270	Os07g0490700; K12194 charged multivesicular body protein 4
osa:4343271	Os07g0490800; K12180 COP9 signalosome complex subunit 7
osa:4343272	Os07g0491600
osa:4343273	Os07g0491800
osa:4343274	Os07g0491900
osa:4343275	Os07g0492000; K00940 nucleoside-diphosphate kinase [EC:2.7.4.6]
osa:4343276	Os07g0492100
osa:4343277	Os07g0492300
osa:4343278	Os07g0492500
osa:4343280	Os07g0493200
osa:4343281	Os07g0493400
osa:4343282	Os07g0493800
osa:4343283	Os07g0494700
osa:4343284	Os07g0494800
osa:4343285	Os07g0494900
osa:4343286	Os07g0495000; K14977 ureidoglycine aminohydrolase [EC:3.5.3.-]
osa:4343287	Os07g0495100; K03115 casein kinase II subunit beta
osa:4343288	Os07g0495200; K02134 F-type H+-transporting ATPase subunit delta [EC:3.6.3.14]
osa:4343289	Os07g0495300
osa:4343290	Os07g0495400
osa:4343291	Os07g0495700
osa:4343292	Os07g0495900; K14326 regulator of nonsense transcripts 1 [EC:3.6.4.-]
osa:4343293	Os07g0496000; K07893 Ras-related protein Rab-6A
osa:4343294	Os07g0496200; K00028 malate dehydrogenase (decarboxylating) [EC:1.1.1.39]
osa:4343296	Os07g0496600
osa:4343297	Os07g0496700
osa:4343298	Os07g0496900
osa:4343299	Os07g0497000; K03580 ATP-dependent helicase HepA [EC:3.6.4.-]
osa:4343300	Os07g0497100
osa:4343301	Os07g0497400; K01456 peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase [EC:3.5.1.52]
osa:4343302	Os07g0497500; K09422 myb proto-oncogene protein, plant
osa:4343303	Os07g0498300
osa:4343304	Os07g0498400
osa:4343305	Os07g0498800
osa:4343306	Os07g0498900
osa:4343307	Os07g0499300
osa:4343309	Os07g0499500; K00430 peroxidase [EC:1.11.1.7]
osa:4343310	Os07g0499800; K01931 protein neuralized [EC:6.3.2.19]
osa:4343311	Os07g0499900
osa:4343312	Os07g0500300
osa:4343313	Os07g0501100
osa:4343314	Os07g0501700
osa:4343315	Os07g0501800
osa:4343316	Os07g0501900
osa:4343318	Os07g0502200; K03327 multidrug resistance protein, MATE family
osa:4343319	Os07g0502900
osa:4343320	Os07g0503200
osa:4343321	Os07g0503300
osa:4343322	Os07g0503500
osa:4343323	Os07g0503600
osa:4343324	Os07g0503700; K03250 translation initiation factor 3 subunit E
osa:4343325	Os07g0503900
osa:4343327	Os07g0506000
osa:4343329	Os07g0506600
osa:4343330	Os07g0506700; K14841 ribosome biogenesis protein NSA1
osa:4343331	Os07g0507000
osa:4343333	Os07g0507300
osa:4343334	Os07g0507500
osa:4343335	Os07g0507600
osa:4343336	Os07g0507700
osa:4343339	Os07g0508000; K12815 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [EC:3.6.4.13]
osa:4343340	Os07g0508200
osa:4343341	Os07g0508300
osa:4343342	Os07g0508500; K02178 checkpoint serine/threonine-protein kinase [EC:2.7.11.1]
osa:4343343	Os07g0508900
osa:4343344	Os07g0509200
osa:4343346	Os07g0509600; K14191 18S rRNA (adenine1779-N6/adenine1780-N6)-dimethyltransferase [EC:2.1.1.183]
osa:4343348	Os07g0509800; K05907 adenylyl-sulfate reductase (glutathione) [EC:1.8.4.9]
osa:4343349	Os07g0510100; K01265 methionyl aminopeptidase [EC:3.4.11.18]
osa:4343350	Os07g0510200
osa:4343351	Os07g0510300
osa:4343352	Os07g0510400
osa:4343353	Os07g0510500
osa:4343354	Os07g0510600
osa:4343355	Os07g0510800
osa:4343356	Os07g0510900
osa:4343357	Os07g0511000
osa:4343358	Os07g0511100
osa:4343359	Os07g0511300
osa:4343360	Os07g0511400
osa:4343361	Os07g0511500; K15083 DNA repair protein RAD16
osa:4343362	Os07g0511900
osa:4343364	Os07g0512100
osa:4343365	Os07g0512200; K08341 GABA(A) receptor-associated protein (autophagy-related protein 8)
osa:4343366	Os07g0513000; K02115 F-type H+-transporting ATPase subunit gamma [EC:3.6.3.14]
osa:4343368	Os07g0513200
osa:4343369	Os07g0513400
osa:4343370	Os07g0513600
osa:4343371	Os07g0514400
osa:4343372	Os07g0515000
osa:4343373	Os07g0515100; K13412 calcium-dependent protein kinase [EC:2.7.11.1]
osa:4343374	Os07g0515200
osa:4343375	Os07g0515700
osa:4343377	Os07g0516000
osa:4343379	Os07g0516200
osa:4343380	Os07g0516300
osa:4343381	Os07g0516400
osa:4343382	Os07g0516500
osa:4343383	Os07g0516600
osa:4343385	Os07g0517000; K14776 ATP-dependent RNA helicase DDX10/DBP4 [EC:3.6.4.13]
osa:4343386	Os07g0517100; K13993 HSP20 family protein
osa:4343387	Os07g0517300; K11490 condensin-2 complex subunit H2
osa:4343388	Os07g0517400; K16743 abnormal spindle-like microcephaly-associated protein
osa:4343389	Os07g0517600
osa:4343390	Os07g0517700
osa:4343391	Os07g0517900
osa:4343392	Os07g0518100
osa:4343393	Os07g0518200
osa:4343395	Os07g0518500
osa:4343396	Os07g0519300
osa:4343397	Os07g0519500
osa:4343398	Os07g0520200
osa:4343399	Os07g0520300
osa:4343400	Os07g0520400
osa:4343401	Os07g0520600
osa:4343402	Os07g0520800
osa:4343404	Os07g0521000
osa:4343405	Os07g0521100
osa:4343406	Os07g0521300
osa:4343407	Os07g0521400
osa:4343408	Os07g0521500
osa:4343409	Os07g0521600
osa:4343411	Os07g0521800
osa:4343412	Os07g0522500
osa:4343413	Os07g0522600
osa:4343414	Os07g0522900; K07976 Rab family, other
osa:4343415	Os07g0523100; K02929 large subunit ribosomal protein L44e
osa:4343416	Os07g0523300; K02929 large subunit ribosomal protein L44e
osa:4343418	Os07g0523600; K15283 solute carrier family 35, member E1
osa:4343419	Os07g0524000
osa:4343420	Os07g0524100
osa:4343421	Os07g0524200
osa:4343425	Os07g0524900
osa:4343427	Os07g0525100
osa:4343428	Os07g0525300
osa:4343429	Os07g0525400
osa:4343430	Os07g0525500
osa:4343431	Os07g0525900
osa:4343432	Os07g0526400
osa:4343433	Os07g0526600
osa:4343435	Os07g0527000
osa:4343436	Os07g0527600
osa:4343437	Os07g0527800
osa:4343438	Os07g0527900
osa:4343439	Os07g0528100
osa:4343440	Os07g0528900; K08486 syntaxin 1B/2/3
osa:4343441	Os07g0529000; K01637 isocitrate lyase [EC:4.1.3.1]
osa:4343442	Os07g0529100
osa:4343443	Os07g0529600; K03146 thiamine biosynthetic enzyme
osa:4343444	Os07g0529700
osa:4343445	Os07g0529800; K03113 translation initiation factor 1
osa:4343446	Os07g0530100; K10862 tyrosyl-DNA phosphodiesterase 1 [EC:3.1.4.-]
osa:4343448	Os07g0530300
osa:4343449	Os07g0530400
osa:4343450	Os07g0530600; K09773 hypothetical protein
osa:4343451	Os07g0530700
osa:4343452	Os07g0531200
osa:4343453	Os07g0531400
osa:4343454	Os07g0531500
osa:4343455	Os07g0531600; K13506 glycerol-3-phosphate O-acyltransferase 3/4 [EC:2.3.1.15]
osa:4343456	Os07g0531700
osa:4343458	Os07g0532500
osa:4343460	Os07g0532800
osa:4343461	Os07g0533600
osa:4343462	Os07g0533800
osa:4343463	Os07g0534000
osa:4343465	Os07g0534200
osa:4343466	Os07g0534300
osa:4343467	Os07g0534400
osa:4343468	Os07g0534500
osa:4343469	Os07g0534700
osa:4343470	Os07g0534800
osa:4343471	Os07g0535100
osa:4343472	Os07g0535200
osa:4343473	Os07g0535700
osa:4343474	Os07g0535800
osa:4343475	Os07g0537000
osa:4343476	Os07g0537200
osa:4343477	Os07g0537300
osa:4343478	Os07g0537400
osa:4343479	Os07g0537500
osa:4343480	Os07g0537600
osa:4343481	Os07g0537900
osa:4343482	Os07g0538000
osa:4343483	Os07g0538200
osa:4343484	Os07g0538300
osa:4343485	Os07g0538400
osa:4343486	Os07g0538700
osa:4343487	Os07g0539100
osa:4343490	Os07g0539400
osa:4343491	Os07g0539700
osa:4343492	Os07g0539900
osa:4343493	Os07g0540100
osa:4343494	Os07g0540200
osa:4343495	Os07g0540500
osa:4343496	Os07g0540600
osa:4343497	Os07g0540800
osa:4343498	Os07g0541000
osa:4343499	Os07g0541200
osa:4343500	Os07g0541400
osa:4343501	Os07g0541500
osa:4343503	Os07g0541700
osa:4343504	Os07g0541800
osa:4343505	Os07g0541900
osa:4343506	Os07g0542400
osa:4343507	Os07g0542600
osa:4343508	Os07g0542900
osa:4343509	Os07g0543000
osa:4343510	Os07g0543100
osa:4343512	Os07g0543500
osa:4343513	Os07g0543600
osa:4343515	Os07g0544800; K08901 photosystem II oxygen-evolving enhancer protein 3
osa:4343516	Os07g0544900; K02902 large subunit ribosomal protein L28
osa:4343517	Os07g0545100
osa:4343518	Os07g0545300; K11251 histone H2A
osa:4343519	Os07g0545400; K11251 histone H2A
osa:4343520	Os07g0545500
osa:4343521	Os07g0545800
osa:4343522	Os07g0545900
osa:4343523	Os07g0546000; K01823 isopentenyl-diphosphate delta-isomerase [EC:5.3.3.2]
osa:4343524	Os07g0546100
osa:4343525	Os07g0546200
osa:4343526	Os07g0546400
osa:4343527	Os07g0546500
osa:4343528	Os07g0546600; K02836 peptide chain release factor 2
osa:4343529	Os07g0546700
osa:4343531	Os07g0548000
osa:4343532	Os07g0548300
osa:4343533	Os07g0548500
osa:4343534	Os07g0548800
osa:4343535	Os07g0548900; K06700 proteasome inhibitor subunit 1 (PI31)
osa:4343536	Os07g0549100
osa:4343537	Os07g0549200
osa:4343540	Os07g0549800
osa:4343545	Os07g0550600
osa:4343546	Os07g0550900
osa:4343549	Os07g0551300
osa:4343550	Os07g0551400
osa:4343551	Os07g0551500
osa:4343552	Os07g0551700
osa:4343553	Os07g0552800
osa:4343554	Os07g0553300
osa:4343555	Os07g0553400
osa:4343557	Os07g0553600
osa:4343558	Os07g0553700
osa:4343559	Os07g0553900
osa:4343560	Os07g0554200
osa:4343562	Os07g0554900
osa:4343563	Os07g0555000
osa:4343564	Os07g0555100
osa:4343565	Os07g0555200; K03260 translation initiation factor 4G
osa:4343567	Os07g0555400
osa:4343569	Os07g0556000
osa:4343570	Os07g0556200; K02636 cytochrome b6-f complex iron-sulfur subunit [EC:1.10.9.1]
osa:4343571	Os07g0556300
osa:4343572	Os07g0556800
osa:4343573	Os07g0557100; K15014 solute carrier family 29 (equilibrative nucleoside transporter), member 1/2/3
osa:4343574	Os07g0557200; K15014 solute carrier family 29 (equilibrative nucleoside transporter), member 1/2/3
osa:4343575	Os07g0557400; K15014 solute carrier family 29 (equilibrative nucleoside transporter), member 1/2/3
osa:4343576	Os07g0557500
osa:4343578	Os07g0557700
osa:4343579	Os07g0558000
osa:4343580	Os07g0558100; K09422 myb proto-oncogene protein, plant
osa:4343581	Os07g0558200; K01082 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]
osa:4343582	Os07g0558300
osa:4343583	Os07g0558400; K08915 light-harvesting complex II chlorophyll a/b binding protein 4
osa:4343584	Os07g0558500
osa:4343585	Os07g0558800
osa:4343588	Os07g0559100
osa:4343589	Os07g0559400
osa:4343590	Os07g0559700
osa:4343592	Os07g0560300
osa:4343596	Os07g0561200
osa:4343597	Os07g0561300
osa:4343598	Os07g0561500; K00059 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
osa:4343600	Os07g0561800
osa:4343602	Os07g0562300
osa:4343603	Os07g0562400
osa:4343604	Os07g0562700; K08914 light-harvesting complex II chlorophyll a/b binding protein 3
osa:4343605	Os07g0562800; K10357 myosin V
osa:4343606	Os07g0562900
osa:4343607	Os07g0563000
osa:4343608	Os07g0563300
osa:4343609	Os07g0563400
osa:4343610	Os07g0563600
osa:4343611	Os07g0563700; K11373 elongator complex protein 1
osa:4343612	Os07g0563800; K12486 stromal membrane-associated protein
osa:4343613	Os07g0564000
osa:4343614	Os07g0564100
osa:4343615	Os07g0564200
osa:4343616	Os07g0564500
osa:4343617	Os07g0564600
osa:4343618	Os07g0564700
osa:4343619	Os07g0564800
osa:4343620	Os07g0565000; K02949 small subunit ribosomal protein S11e
osa:4343622	Os07g0565200; K12606 CCR4-NOT transcription complex subunit 9
osa:4343623	Os07g0565300
osa:4343624	Os07g0565400
osa:4343625	Os07g0565500
osa:4343626	Os07g0565600
osa:4343627	Os07g0565700
osa:4343628	Os07g0565800
osa:4343629	Os07g0566200
osa:4343630	Os07g0566500
osa:4343631	Os07g0566800
osa:4343632	Os07g0567000
osa:4343633	Os07g0567300
osa:4343634	Os07g0567400; K08906 cytochrome c6
osa:4343637	Os07g0567700
osa:4343638	Os07g0568000
osa:4343639	Os07g0568100
osa:4343640	Os07g0568200
osa:4343641	Os07g0568300
osa:4343642	Os07g0568400
osa:4343643	Os07g0568500
osa:4343644	Os07g0568600; K13412 calcium-dependent protein kinase [EC:2.7.11.1]
osa:4343645	Os07g0568700
osa:4343646	Os07g0568800
osa:4343647	Os07g0568900
osa:4343648	Os07g0569000
osa:4343649	Os07g0569100
osa:4343651	Os07g0569500
osa:4343652	Os07g0569600
osa:4343653	Os07g0569700
osa:4343654	Os07g0569800
osa:4343659	Os07g0570300; K01408 insulysin [EC:3.4.24.56]
osa:4343660	Os07g0570500; K01408 insulysin [EC:3.4.24.56]
osa:4343661	Os07g0570600
osa:4343662	Os07g0570700; K02838 ribosome recycling factor
osa:4343665	Os07g0571100
osa:4343666	Os07g0571300
osa:4343668	Os07g0571600
osa:4343669	Os07g0571700
osa:4343671	Os07g0571900; K12817 pre-mRNA-splicing factor 18
osa:4343672	Os07g0572000; K14963 COMPASS component SWD3
osa:4343673	Os07g0572100
osa:4343674	Os07g0572300
osa:4343675	Os07g0572400
osa:4343676	Os07g0572500
osa:4343677	Os07g0572600; K03691 peptide-O-fucosyltransferase [EC:2.4.1.221]
osa:4343678	Os07g0572800; K12132 serine/threonine-protein kinase WNK1 [EC:2.7.11.1]
osa:4343679	Os07g0572900; K02953 small subunit ribosomal protein S13e
osa:4343680	Os07g0573000
osa:4343681	Os07g0573100; K00860 adenylylsulfate kinase [EC:2.7.1.25]
osa:4343682	Os07g0573200
osa:4343683	Os07g0573300
osa:4343684	Os07g0573400
osa:4343686	Os07g0573600; K10845 TFIIH basal transcription factor complex TTD-A subunit
osa:4343687	Os07g0573700; K15272 solute carrier family 35 (UDP-sugar transporter), member A1/2/3
osa:4343688	Os07g0573800
osa:4343689	Os07g0573900
osa:4343690	Os07g0574100
osa:4343692	Os07g0574500; K12160 small ubiquitin-related modifier
osa:4343694	Os07g0574800; K07374 tubulin alpha
osa:4343695	Os07g0574900
osa:4343696	Os07g0575100
osa:4343697	Os07g0575500; K12373 hexosaminidase [EC:3.2.1.52]
osa:4343698	Os07g0575600
osa:4343699	Os07g0575700
osa:4343700	Os07g0575800
osa:4343701	Os07g0575900
osa:4343702	Os07g0576000; K12501 homogentisate solanesyltransferase
osa:4343703	Os07g0576100
osa:4343704	Os07g0576500; K14487 auxin responsive GH3 gene family
